engine_id,cycle,sensor_measurement_11_kalman,sensor_measurement_12_kalman,sensor_measurement_13_kalman,sensor_measurement_15_kalman,sensor_measurement_17_kalman,sensor_measurement_20_kalman,sensor_measurement_21_kalman,sensor_measurement_2_kalman,sensor_measurement_3_kalman,sensor_measurement_4_kalman,sensor_measurement_7_kalman,sensor_measurement_8_kalman,sensor_measurement_9_kalman,operational_setting_1,operational_setting_2,rc_s11_pct1,rc_s12_pct1,rc_s13_pct1,rc_s15_pct1,rc_s17_pct1,rc_s20_pct1,rc_s21_pct1,rc_s2_pct1,rc_s3_pct1,rc_s4_pct1,rc_s7_pct1,rc_s8_pct1,rc_s9_pct1,rs_s11_rmin5,rs_s12_rmin5,rs_s13_rmin5,rs_s15_rmin5,rs_s17_rmin5,rs_s20_rmin5,rs_s21_rmin5,rs_s2_rmin5,rs_s3_rmin5,rs_s4_rmin5,rs_s7_rmin5,rs_s8_rmin5,rs_s9_rmin5,si_s11_s12_prod,si_s11_s12_ratio,si_s12_s21_prod,si_s12_s21_ratio,si_s4_s11_prod,si_s4_s11_ratio,si_s4_s12_prod,si_s4_s12_ratio,si_s4_s2_prod,si_s4_s2_ratio,si_s7_s11_prod,si_s7_s11_ratio,tr_s11_slope5,tr_s12_slope5,tr_s13_slope5,tr_s15_slope5,tr_s17_slope5,tr_s20_slope5,tr_s21_slope5,tr_s2_slope5,tr_s3_slope5,tr_s4_slope5,tr_s7_slope5,tr_s8_slope5,tr_s9_slope5
1,12,47.2966684730702,521.9729473773987,2388.055075217318,8.407907728359502,391.4899762026014,39.00596564693988,23.384605002420663,642.2264477013622,1585.187056871351,1401.6943965333178,554.254206521693,2388.033420501668,9050.766384080094,0.0026,0.0003,-7.655488719038317e-05,9.638594582916937e-06,2.800150817883207e-07,-0.00015351850078892948,-0.00016991006777178352,0.0003622777095066976,-6.096879020534018e-07,6.629628049426017e-05,0.00019215857049559304,-0.00037516847307472734,2.346797984853488e-05,-7.630738803054982e-07,-1.1197233096837955e-05,47.2966684730702,521.9551057398724,2388.0526127598223,8.407907728359502,391.4899762026014,38.98203301815406,23.37829405414869,642.183873299169,1584.1433221908733,1400.8547669645902,554.1049865409784,2388.0292752160017,9050.567169018008,24687.581444020143,0.09061134051239172,12206.131196369775,22.321221475554815,66295.47517339652,29.636218401543765,731646.5554808801,2.6853774770818917,900205.2130484972,2.1825547695057104,26214.3774556611,11.71867331072747,-0.010535825946258298,0.0037666284748035673,0.0005835542024221271,-0.0003299316694044489,-0.09168822403116436,0.003974127398018155,0.0008276850883589621,-0.015609570256642865,0.15043045005127267,0.13931922248865466,0.03789909695559251,0.0009816169981993765,0.0017166358578261092
1,13,47.30278509214209,522.0184855381032,2388.0521993283023,8.40890464927205,391.54847108294473,39.01445668333002,23.38266615937286,642.1935948735113,1585.6346873396972,1401.951945900136,554.2296390702935,2388.0318812977266,9050.181877281648,-0.0056,0.0003,0.00012932452262193195,8.724237708745974e-05,-1.204280858368989e-06,0.00011856944019306148,0.00014941603591167585,0.00021768558345658384,-8.291108819680204e-05,-5.115458568927256e-05,0.00028238337324659746,0.00018374145423938337,-4.432524121689152e-05,-6.445487438222486e-07,-6.458091764194318e-05,47.2966684730702,521.9659333305719,2388.0521993283023,8.407907728359502,391.4899762026014,38.98203301815406,23.38266615937286,642.183873299169,1584.8825081141883,1401.6943965333178,554.1606485922629,2388.0318812977266,9050.181877281648,24692.928235534375,0.09061515329937365,12206.183976358876,22.325019823663432,66316.23160642454,29.63783090507767,731844.8315959858,2.6856365909245272,900324.5599775228,2.1830674692049357,26216.60550863757,11.716638629008798,-0.008164817169439807,0.010755768573040747,6.466058215371738e-05,-0.0010083873941625547,-0.05195978869587995,0.0054145690416623656,-0.001602322804509532,-0.004168554757581069,0.008828648441560337,-0.1403665278158878,0.021556036266991752,-0.0004809488973841982,-0.07564989995669372
1,14,47.29582432907458,522.0108927865754,2388.0530641614278,8.411165810309685,391.59853051110707,39.01617991636085,23.39092946499871,642.197630982264,1585.360327429564,1402.0548360048183,554.2773516779046,2388.031672724843,9049.640640661251,0.0017,-0.0004,-0.00014715334528303536,-1.4544985930897703e-05,3.621500088701879e-07,0.00026890078220009883,0.0001278498879688783,4.4169089545853524e-05,0.00035339450041882436,6.284878555140594e-06,-0.00017302844868605227,7.339060727673541e-05,8.60881559692217e-05,-8.734091261342058e-08,-5.980394954874235e-05,47.29582432907458,521.9679163402677,2388.0521993283023,8.407907728359502,391.4899762026014,38.98203301815406,23.38266615937286,642.183873299169,1584.8825081141883,1401.6943965333178,554.1766271150842,2388.031672724843,9049.640640661251,24688.93548309725,0.09060313679778234,12210.319973131787,22.31680846918428,66311.33922341335,29.644368311451988,731887.8966786107,2.685872757406328,900396.2941895209,2.183213964617599,26215.004254542862,11.719371837593044,-0.002666110536131811,0.013136655752443575,-0.00032823718267473373,-0.00013376200317430072,-0.008412245774566202,0.009091070720597758,0.0003841952809081416,-0.00041634526245591723,0.059923585050169544,-0.013662533069905608,0.018988859554458545,-0.0009132572422068773,-0.29091693655142004
1,15,47.30166625892092,521.9428616697146,2388.047342089082,8.411719445834198,391.64182220550595,39.01874850951672,23.388370643530592,642.2302363669163,1585.3009839238703,1401.702778659258,554.2636189533176,2388.0282573571435,9049.958679183974,-0.0003,-0.0003,0.00012351893489981336,-0.0001303250905313469,-2.3961244545178673e-06,6.582149692424544e-05,0.00011055121770331411,6.583405042159818e-05,-0.0001093937490576069,5.077157416866207e-05,-3.7432187917740833e-05,-0.0002511009815875376,-2.4775907847107703e-05,-1.4302020103773572e-06,3.514377369784327e-05,47.29582432907458,521.9428616697146,2388.047342089082,8.407907728359502,391.4899762026014,38.99183977253763,23.38266615937286,642.183873299169,1584.8825081141883,1401.6943965333178,554.2296390702935,2388.0282573571435,9049.640640661251,24688.767048926966,0.09062613886048969,12207.393103476303,22.316341297339928,66302.87703034232,29.633264312224988,731608.7595038037,2.685548326449295,900215.9068544987,2.1825549456977655,26217.592723191545,11.717634129829106,0.0001909291045980901,-0.0012163931929778204,-0.0016139929863257837,0.0008299581746299863,0.02791875295104363,0.006403174337909662,0.001382723015899548,0.006390941639575245,0.1010222177576099,-0.067493409849018,0.00679838620670381,-0.0015718560511109143,-0.29438425624545644
1,16,47.31097770043528,521.9657506681684,2388.0528928678873,8.413646436686001,391.46875434653384,39.00306862287551,23.384157255701886,642.2396985362908,1585.2176046799264,1402.3412828317846,554.216856166097,2388.035819896835,9049.113413701816,-0.0018,0.0003,0.00019685229402699456,4.385345625879111e-05,2.324400654618586e-06,0.00022908406113786306,-0.00044190341572170055,-0.00040185519116242574,-0.00018014883947770066,1.4733297871494244e-05,-5.259521364675557e-05,0.0004555203729690316,-8.436921641885586e-05,3.1668551945251977e-06,-9.339992723966795e-05,47.29582432907458,521.9428616697146,2388.047342089082,8.407907728359502,391.46875434653384,39.00306862287551,23.38266615937286,642.1935948735113,1585.187056871351,1401.6943965333178,554.216856166097,2388.0282573571435,9049.113413701816,24694.70999025268,0.09064000394637482,12205.729195714932,22.32134110973337,66346.13716045437,29.640927983166208,731974.1203862547,2.686653829368397,900639.2427308806,2.1835169735346764,26220.541323279565,11.71433952761027,0.0027499621509007033,-0.009001728684899941,-0.0009221938081253742,0.0014292213215135283,0.0050907410426024695,-0.00015022219420002627,0.00048089907201721355,0.006314316326224575,-0.027260779867685003,0.10446053560550352,-0.0040720828167813555,0.00011748497512415292,-0.3529138854233672
1,17,47.306737724063154,521.9786067880976,2388.0494894318435,8.418204673619147,391.4202521774876,39.012063441547355,23.37968141298375,642.2345562121153,1584.957107281491,1402.5253272922064,554.2378755265478,2388.0383218201987,9048.775747194393,0.0014,0.0002,-8.961929298889615e-05,2.463019827025903e-05,-1.425192906689965e-06,0.0005417671122085466,-0.0001238979318469724,0.00023061823055048336,-0.00019140491868896437,-8.006861281217859e-06,-0.00016432911019048646,0.00013124084891091847,3.792623810849882e-05,1.0476908858247924e-06,-3.731487185376636e-05,47.29582432907458,521.9428616697146,2388.047342089082,8.40890464927205,391.4202521774876,39.00306862287551,23.37968141298375,642.1935948735113,1584.957107281491,1401.702778659258,554.216856166097,2388.0282573571435,9048.775747194393,24693.105048896425,0.09062964862708979,12203.69353109884,22.32616422643896,66348.89780956824,29.647475069471863,732088.2163250066,2.686940248226639,900750.2311497619,2.1838210257079105,26219.185814276356,11.715833773180007,0.002305863520282492,-0.012489961841765191,-0.000559108645832093,0.0021080675070506744,-0.03862139754875521,-0.0017897777050666567,-0.0012741702075063325,0.01239902312344653,-0.1497882866050774,0.1433209611106838,-0.004402259929918729,0.0017028216935345696,-0.3339487133950436
1,18,47.32031807242209,521.9950538735537,2388.050560531493,8.419641084945152,391.3774255716176,39.00675781647073,23.386653740593907,642.2707783944813,1585.1173959370647,1402.6440155029907,554.162680902821,2388.038492838337,9048.708922016205,0.0035,0.0001,0.00028707006680850355,3.15091178875182e-05,4.485248961128008e-07,0.00017063155170204958,-0.00010941336231773402,-0.00013599960136878586,0.00029822166893533897,5.640023884678769e-05,0.00010113122609900493,8.462464703828942e-05,-0.00013567211308929128,7.161448656312075e-08,-7.384996606685235e-06,47.29582432907458,521.9428616697146,2388.047342089082,8.411165810309685,391.3774255716176,39.00306862287551,23.37968141298375,642.197630982264,1584.957107281491,1401.702778659258,554.162680902821,2388.0282573571435,9048.708922016205,24700.971981527666,0.09065280929632104,12207.717579243463,22.32021133350468,66373.56095598087,29.641474796435077,732173.2384379014,2.6870829619829353,900877.2636474668,2.1838826592878084,26223.154324187635,11.71088241745743,0.005405895183724693,0.0004067292339435025,-0.0002859917110355849,0.0023435777055877413,-0.06637799069975267,-0.002552926774961465,-0.0017240679356447664,0.015061466963331148,-0.0829739627377459,0.20009076292919117,-0.025508497693680517,0.0023704690042452223,-0.3046369279676286
1,19,47.313240970112716,522.0015903209509,2388.0464783514612,8.416577367963948,391.3394398974871,39.012116330534504,23.38607466028863,642.2868031169077,1585.1639543276656,1402.6093923566668,554.1332242834638,2388.0356252009706,9048.52686460568,0.0029,0.0001,-0.00014955736980770684,1.2522048530305696e-05,-1.709419431561443e-06,-0.0003638773850683785,-9.705637486634444e-05,0.00013737399270619122,-2.4761144185037054e-05,2.4950103547194402e-05,2.937220342191793e-05,-2.4684200653268817e-05,-5.315518415838216e-05,-1.200833811942914e-06,-2.011971123117018e-05,47.30166625892092,521.9428616697146,2388.0464783514612,8.411719445834198,391.3394398974871,39.00306862287551,23.37968141298375,642.2302363669163,1584.957107281491,1401.702778659258,554.1332242834638,2388.0282573571435,9048.52686460568,24697.587029637205,0.09063811652570318,12207.568164035156,22.32104352285123,66361.99616751436,29.645176774989494,732164.3334092826,2.686982986956567,900877.5026385119,2.1837742664959703,26217.83877006904,11.7120115409871,0.0032489794370389167,0.014676050785740758,-0.00040598116386770063,0.0015710492518650426,-0.06960933909539246,-0.0009575164369250997,-0.00020954815919245053,0.014421335817286945,-0.037426793527154036,0.21159600660228017,-0.031496460298422464,0.001740862915527997,-0.3268120842197191
1,20,47.32786133930738,522.0293259382971,2388.046829183719,8.41591215789165,391.4052459509983,39.010909282315154,23.38073746697589,642.3190005071262,1585.424568980059,1402.4191756373727,554.1508349629729,2388.037057241432,9047.788980911619,0.0011,-0.0001,0.00030901221085022357,5.313320468847138e-05,1.4691182159687344e-07,-7.9035698623664e-05,0.00016815594545849244,-3.09403419471721e-05,-0.00022822099861863343,5.012930370407176e-05,0.00016440864156774815,-0.0001356163165102675,3.178058765884728e-05,5.996729892654429e-07,-8.15473839114178e-05,47.306737724063154,521.9657506681684,2388.0464783514612,8.413646436686001,391.3394398974871,39.00306862287551,23.37968141298375,642.2345562121153,1584.957107281491,1402.3412828317846,554.1332242834638,2388.0356252009706,9047.788980911619,24706.531553059824,0.09066130768465955,12205.430619825713,22.327325075850887,66373.50028415135,29.631999755556595,732103.93694092,2.686475847150273,900800.4831874252,2.183368660323187,26226.773878188993,11.708765604050905,0.004027052379374619,0.01501340731105916,-0.0015138448719515109,0.00029041367560922796,-0.02078290710716837,0.0015734207866434898,-4.463301471131406e-05,0.02108508464630829,0.06207756464384993,0.023985067563574162,-0.023669364933263846,-2.2193003437412836e-05,-0.28977481691108536
1,21,47.3310363778719,522.0313683676261,2388.0530699471337,8.416059144603919,391.4640028189351,39.00587985883705,23.38288742842805,642.3566401615756,1585.21467882598,1402.1011472387295,554.1774262817884,2388.038335880825,9048.375905329489,0.0038,-0.0002,6.708603504712585e-05,3.912480061041279e-06,2.613333766499082e-06,1.74653334672481e-05,0.0001501177323111058,-0.0001289235132078126,9.19543900270714e-05,5.8599627941191557e-05,-0.00013238734796061635,-0.00022677128505377286,4.798570558373072e-05,5.354353227460251e-07,6.486937517102831e-05,47.306737724063154,521.9786067880976,2388.0464783514612,8.41591215789165,391.3394398974871,39.00587985883705,23.37968141298375,642.2345562121153,1584.957107281491,1402.1011472387295,554.1332242834638,2388.0356252009706,9047.788980911619,24708.285686598356,0.09066703505935744,12206.600720648456,22.325359516248607,66362.90040541222,29.62329275963703,731940.7804828524,2.6858561232116203,900648.9821069608,2.1827456269247114,26229.791923138746,11.708541977772457,0.005614057450276074,0.013979522380009874,0.0003429682807069943,-0.0008019985083963818,0.011532166227605826,-0.0008215699576218207,4.9575727056985776e-05,0.029239001156487605,0.08223161319716578,-0.10731999725719693,-0.013274442936680932,-0.0001407475652903348,-0.17196248344034126
1,22,47.3240664667953,521.9704012631944,2388.0517875567302,8.419948605826297,391.5165935168458,38.999415892463915,23.382309768729698,642.3658003945637,1584.9757942512658,1402.2933449544241,554.104090691258,2388.0345744604315,9048.186940333095,0.0012,0.0001,-0.00014725878852406282,-0.0001167882011043897,-5.370024727113787e-07,0.00046214756283791125,0.00013434363704445396,-0.0001657177429794654,-2.4704378367212954e-05,1.4260353852435514e-05,-0.00015069540921175406,0.00013707835278009561,-0.00013233233086096252,-1.5751088819904169e-06,-2.0883857873688072e-05,47.313240970112716,521.9704012631944,2388.0464783514612,8.41591215789165,391.3394398974871,38.999415892463915,23.38073746697589,642.2707783944813,1584.9757942512658,1402.1011472387295,554.104090691258,2388.0345744604315,9047.788980911619,24701.761963079225,0.09066427205885372,12204.873612444151,22.323303661011746,66362.22346256788,29.631717002560134,731955.6199545679,2.6865380518910733,900785.2869196187,2.183013703551911,26222.458817396262,11.708716770568362,0.0025292196505583495,-0.0019527174043552707,0.0009045646148227724,9.681840225619498e-06,0.0402898811904251,-0.0020920319711087328,-0.0011875175589003133,0.02598810448323911,-0.023247887328366974,-0.12095862150699697,-0.0072978424801079305,-0.0005126075958397168,-0.11949226424091053
